,epoch,loss,hsax_loss,scx_loss,rp_loss,hsax_mse,scx_mse,rp_mse,val_loss,val_hsax_loss,val_scx_loss,val_rp_loss,val_hsax_mse,val_scx_mse,val_rp_mse,lr,CV,epoch
19,20,39.453765869140625,0.13162367045879364,0.23047898709774017,19.519742965698242,0.037925537675619125,0.065854512155056,19.519742965698242,113.81021881103516,0.22573301196098328,0.3608817756175995,82.66038513183594,0.06627362966537476,0.10949575155973434,82.66038513183594,0.009999999776482582,1,21
20,21,39.14805603027344,0.13133998215198517,0.22327151894569397,19.605443954467773,0.0374193899333477,0.06330689787864685,19.605443954467773,65.89414978027344,0.32721996307373047,0.22603899240493774,36.42919921875,0.08735936135053635,0.06572432816028595,36.42919921875,0.009999999776482582,1,22
21,22,40.67831802368164,0.13349832594394684,0.2246391624212265,20.975500106811523,0.038351524621248245,0.06373948603868484,20.975500106811523,144.89707946777344,0.22572991251945496,0.32604455947875977,115.52030944824219,0.06640346348285675,0.09927680343389511,115.52030944824219,0.009999999776482582,1,23
22,23,37.6393928527832,0.1322307288646698,0.2211674451828003,18.187063217163086,0.03806537017226219,0.06272593140602112,18.187063217163086,56.836605072021484,0.27302971482276917,0.2794228792190552,27.440284729003906,0.0800083577632904,0.08568478375673294,27.440284729003906,0.009999999776482582,1,24
23,24,37.044403076171875,0.12903369963169098,0.21841271221637726,17.90431785583496,0.037253815680742264,0.06274010241031647,17.90431785583496,51.74512481689453,0.17636290192604065,0.29998159408569336,26.16876792907715,0.05155844986438751,0.08908878266811371,26.16876792907715,0.009999999776482582,1,25
24,25,38.50920867919922,0.1305621862411499,0.21859318017959595,19.2987003326416,0.03758195787668228,0.06211889535188675,19.2987003326416,101.93805694580078,0.2017112672328949,0.2781393826007843,76.19984436035156,0.05799116939306259,0.07808075100183487,76.19984436035156,0.009999999776482582,1,26
25,1,2348.414794921875,0.7248833775520325,0.743652880191803,2273.5751953125,0.2558591961860657,0.2611318826675415,2273.5751953125,110462.953125,3.3893980979919434,1.8196032047271729,110200.9453125,0.3972398042678833,0.5032529830932617,110200.9453125,0.009999999776482582,2,2
26,2,2127.958740234375,0.5424574613571167,0.5900497436523438,2069.69921875,0.17958396673202515,0.200602725148201,2069.69921875,10273.701171875,0.4731746315956116,0.5676046013832092,10219.9169921875,0.14532995223999023,0.19105830788612366,10219.9169921875,0.009999999776482582,2,3
27,3,1947.634521484375,0.40281957387924194,0.4836195707321167,1901.4998779296875,0.12223232537508011,0.155436173081398,1901.4998779296875,9717.705078125,1.9054640531539917,0.6664474606513977,9587.2236328125,0.3688572347164154,0.21199598908424377,9587.2236328125,0.009999999776482582,2,4
28,4,1727.2034912109375,0.2873699367046356,0.3971867263317108,1691.058837890625,0.08500654995441437,0.12544161081314087,1691.058837890625,7115.462890625,2.445574998855591,0.7132296562194824,6955.57568359375,0.3840731382369995,0.20931454002857208,6955.57568359375,0.009999999776482582,2,5
29,5,1436.557373046875,0.23331047594547272,0.3526001274585724,1405.3028564453125,0.06989425420761108,0.11077384650707245,1405.3028564453125,4036.497314453125,1.7935253381729126,0.41292518377304077,3924.201171875,0.34881651401519775,0.13478125631809235,3924.201171875,0.009999999776482582,2,6
30,6,1071.3492431640625,0.19476042687892914,0.3191172182559967,1043.672119140625,0.057284653186798096,0.09793274849653244,1043.672119140625,2464.263671875,2.2825591564178467,0.3164098560810089,2332.320068359375,0.33956751227378845,0.09838764369487762,2332.320068359375,0.009999999776482582,2,7
31,7,716.7252807617188,0.1845225691795349,0.29441407322883606,690.7783813476562,0.05381111055612564,0.0893813744187355,690.7783813476562,744.403564453125,0.259734570980072,1.1638617515563965,671.2198486328125,0.07776081562042236,0.3094760477542877,671.2198486328125,0.009999999776482582,2,8
32,8,407.8146667480469,0.17980870604515076,0.2710573077201843,383.2678527832031,0.052433986216783524,0.08086036145687103,383.2678527832031,287.0008850097656,0.3846990466117859,1.517431616783142,189.89283752441406,0.11377674341201782,0.34664297103881836,189.89283752441406,0.009999999776482582,2,9
33,9,184.03550720214844,0.16867592930793762,0.2633168399333954,160.44000244140625,0.048169225454330444,0.07681397348642349,160.44000244140625,158.98951721191406,0.21197578310966492,0.8883097767829895,101.9889144897461,0.06513664126396179,0.2573527693748474,101.9889144897461,0.009999999776482582,2,10
34,10,72.82286071777344,0.17145979404449463,0.25478601455688477,49.53176498413086,0.05000915005803108,0.07393263280391693,49.53176498413086,100.20672607421875,0.2120441347360611,0.6503522992134094,55.11973190307617,0.06353992223739624,0.19914813339710236,55.11973190307617,0.009999999776482582,2,11
35,11,45.89199447631836,0.16012978553771973,0.252066045999527,23.324031829833984,0.04684023931622505,0.07322551310062408,23.324031829833984,72.42489624023438,0.1778343915939331,0.3639659583568573,43.38950729370117,0.053125035017728806,0.11236698180437088,43.38950729370117,0.009999999776482582,2,12
36,12,47.07396697998047,0.15413859486579895,0.24891234934329987,24.985530853271484,0.04443724453449249,0.07210298627614975,24.985530853271484,81.17774200439453,0.5490206480026245,0.35649168491363525,33.979305267333984,0.15148398280143738,0.10523456335067749,33.979305267333984,0.009999999776482582,2,13
37,13,46.90069580078125,0.15346114337444305,0.24481940269470215,25.074176788330078,0.04441750794649124,0.07042858749628067,25.074176788330078,86.97899627685547,0.38354530930519104,0.2935505509376526,51.22517013549805,0.11203882098197937,0.09259143471717834,51.22517013549805,0.009999999776482582,2,14
38,14,44.88214874267578,0.15003563463687897,0.2460748702287674,23.187089920043945,0.04371064528822899,0.07079596072435379,23.187089920043945,138.3063201904297,0.5353279113769531,0.41368764638900757,88.97828674316406,0.14532217383384705,0.1322503685951233,88.97828674316406,0.009999999776482582,2,15
39,15,41.663997650146484,0.1451036036014557,0.2347363382577896,20.804580688476562,0.042103007435798645,0.06714493781328201,20.804580688476562,49.329586029052734,0.22731363773345947,0.36077287793159485,18.071693420410156,0.06616012006998062,0.10748475790023804,18.071693420410156,0.009999999776482582,2,16
40,16,40.48263931274414,0.14349552989006042,0.2399572879076004,19.465700149536133,0.04160859435796738,0.06843102723360062,19.465700149536133,60.23247146606445,0.16899336874485016,0.2870465815067291,35.598934173583984,0.049678727984428406,0.08909446746110916,35.598934173583984,0.009999999776482582,2,17
41,17,40.863128662109375,0.14155666530132294,0.2383187711238861,20.047555923461914,0.04154641926288605,0.06845525652170181,20.047555923461914,71.52165222167969,0.21491336822509766,0.4340837299823761,37.26300048828125,0.06328883767127991,0.1345944106578827,37.26300048828125,0.009999999776482582,2,18
42,18,40.28023910522461,0.1411183923482895,0.23156385123729706,19.84653091430664,0.0410006046295166,0.06631070375442505,19.84653091430664,77.87061309814453,0.23501279950141907,0.3779480755329132,45.43520736694336,0.06803569942712784,0.1204424649477005,45.43520736694336,0.009999999776482582,2,19
43,19,39.88026809692383,0.14209799468517303,0.2295137643814087,19.51980209350586,0.04165732488036156,0.06578966975212097,19.51980209350586,48.11494445800781,0.1950540840625763,0.24479348957538605,24.352882385253906,0.057371288537979126,0.07222633063793182,24.352882385253906,0.009999999776482582,2,20
44,20,37.998695373535156,0.13454242050647736,0.2295851856470108,18.029891967773438,0.038988981395959854,0.06612271070480347,18.029891967773438,65.81658935546875,0.4361960291862488,0.24179057776927948,30.16546058654785,0.11685642600059509,0.07010169327259064,30.16546058654785,0.009999999776482582,2,21
45,21,36.693023681640625,0.13405127823352814,0.2210226058959961,17.196565628051758,0.03851370885968208,0.06230190396308899,17.196565628051758,62.66466522216797,0.4462817907333374,0.2549804747104645,25.871196746826172,0.11487419158220291,0.07469657063484192,25.871196746826172,0.009999999776482582,2,22
46,22,36.54010772705078,0.13030235469341278,0.22458167374134064,17.07469940185547,0.037798721343278885,0.06442470848560333,17.07469940185547,87.13063049316406,0.23800921440124512,0.5086049437522888,48.09123611450195,0.06901886314153671,0.1544189602136612,48.09123611450195,0.009999999776482582,2,23
47,23,36.250755310058594,0.1295476257801056,0.22532349824905396,16.80815887451172,0.03760295361280441,0.06443428993225098,16.80815887451172,70.31151580810547,0.34885627031326294,0.288738489151001,36.744964599609375,0.09759622067213058,0.08766050636768341,36.744964599609375,0.009999999776482582,2,24
48,24,35.77688217163086,0.12478754669427872,0.2203855961561203,16.84011459350586,0.03602079674601555,0.06273956596851349,16.84011459350586,61.78559875488281,0.5217581987380981,0.26384955644607544,20.838584899902344,0.13242043554782867,0.07589253038167953,20.838584899902344,0.009999999776482582,2,25
49,25,35.05159378051758,0.12455788254737854,0.21913373470306396,16.20891761779785,0.03585522994399071,0.0625421330332756,16.20891761779785,91.19816589355469,0.14671380817890167,0.2649657428264618,68.96818542480469,0.04440650716423988,0.07395979017019272,68.96818542480469,0.009999999776482582,2,26
50,1,2348.136962890625,0.7218747735023499,0.7643287777900696,2272.376220703125,0.25299403071403503,0.26772671937942505,2272.376220703125,2110.486328125,1.734971284866333,0.7773430347442627,1983.2808837890625,0.3332870304584503,0.2535272240638733,1983.2808837890625,0.009999999776482582,3,2
51,2,2134.028076171875,0.5349845886230469,0.5915398001670837,2075.98388671875,0.17670176923274994,0.20129764080047607,2075.98388671875,197130.40625,0.7005714178085327,1.1774702072143555,197034.640625,0.15725047886371613,0.2121698260307312,197034.640625,0.009999999776482582,3,3
52,3,1955.99072265625,0.3955664038658142,0.48880600929260254,1909.8363037109375,0.11936288326978683,0.1575080007314682,1909.8363037109375,120533.8828125,0.6845574378967285,1.108361840248108,120442.21875,0.14102886617183685,0.2282436490058899,120442.21875,0.009999999776482582,3,4
53,4,1736.2958984375,0.2837458848953247,0.3981035351753235,1700.146240234375,0.08317599445581436,0.12489642202854156,1700.146240234375,33009.29296875,0.46988287568092346,1.0653656721115112,32930.42578125,0.12139362841844559,0.3204207420349121,32930.42578125,0.009999999776482582,3,5
54,5,1456.269287109375,0.22216394543647766,0.34293290972709656,1425.8948974609375,0.06631367653608322,0.10667859762907028,1425.8948974609375,4282.42041015625,1.9181658029556274,1.1282840967178345,4127.94873046875,0.21430639922618866,0.2918037474155426,4127.94873046875,0.009999999776482582,3,6
55,6,1097.9986572265625,0.19214682281017303,0.29571419954299927,1071.434814453125,0.05705805867910385,0.0879921168088913,1071.434814453125,1630.16845703125,1.771061658859253,4.130426406860352,1332.8984375,0.20697931945323944,0.4340772032737732,1332.8984375,0.009999999776482582,3,7
56,7,742.4774780273438,0.17364951968193054,0.2656122148036957,718.3096313476562,0.051016662269830704,0.07644534111022949,718.3096313476562,982.4627685546875,0.8868608474731445,2.824601411819458,794.6769409179688,0.15093913674354553,0.42121830582618713,794.6769409179688,0.009999999776482582,3,8
57,8,423.1670227050781,0.16436581313610077,0.25057417154312134,400.20947265625,0.0484110452234745,0.07193589210510254,400.20947265625,1122.275390625,1.214049220085144,3.966019868850708,861.064453125,0.1773664355278015,0.4317910969257355,861.064453125,0.009999999776482582,3,9
58,9,195.960693359375,0.15747395157814026,0.24739331007003784,173.51318359375,0.04608331248164177,0.07023914158344269,173.51318359375,915.10546875,0.7544745802879333,2.2568042278289795,762.3438720703125,0.1521415263414383,0.39963382482528687,762.3438720703125,0.009999999776482582,3,10
59,10,77.97464752197266,0.1535501331090927,0.2389666736125946,56.15562438964844,0.04473775252699852,0.0678739994764328,56.15562438964844,904.1637573242188,0.644301176071167,1.0153608322143555,818.9960327148438,0.14311781525611877,0.27077627182006836,818.9960327148438,0.009999999776482582,3,11
60,11,44.401126861572266,0.14666563272476196,0.23756691813468933,23.015188217163086,0.04278929531574249,0.06683824211359024,23.015188217163086,483.5273132324219,0.3014485836029053,0.5989351272583008,436.34478759765625,0.09294655174016953,0.17902016639709473,436.34478759765625,0.009999999776482582,3,12
61,12,47.23714828491211,0.1449519395828247,0.2324066460132599,26.217214584350586,0.04169663414359093,0.06577666103839874,26.217214584350586,349.5835876464844,0.3233729600906372,0.5592225193977356,303.3210144042969,0.09574365615844727,0.16929443180561066,303.3210144042969,0.009999999776482582,3,13
62,13,46.875667572021484,0.14318148791790009,0.2301647663116455,26.0848388671875,0.04193313792347908,0.06516147404909134,26.0848388671875,164.43316650390625,0.27067381143569946,0.39721837639808655,128.92640686035156,0.07967998087406158,0.12218866497278214,128.92640686035156,0.009999999776482582,3,14
63,14,45.29205322265625,0.14476817846298218,0.23128390312194824,24.384546279907227,0.04243508726358414,0.06543395668268204,24.384546279907227,222.88169860839844,0.22445257008075714,0.4644742012023926,186.34141540527344,0.06666972488164902,0.13981327414512634,186.34141540527344,0.009999999776482582,3,15
64,15,42.861671447753906,0.15078990161418915,0.23306439816951752,21.575807571411133,0.04438339173793793,0.06698392331600189,21.575807571411133,66.80779266357422,0.2402208298444748,0.32583388686180115,36.416934967041016,0.07139600813388824,0.10146617889404297,36.416934967041016,0.009999999776482582,3,16
65,16,41.18202209472656,0.1445571631193161,0.22224953770637512,20.75240707397461,0.04274445027112961,0.06200234219431877,20.75240707397461,64.2027816772461,0.39073503017425537,0.29709291458129883,27.72346305847168,0.10527955740690231,0.09112557023763657,27.72346305847168,0.009999999776482582,3,17
66,17,39.636470794677734,0.13551175594329834,0.21917733550071716,19.82072639465332,0.039162151515483856,0.06036211922764778,19.82072639465332,56.86097717285156,0.1839326024055481,0.2775954008102417,31.712459564208984,0.05436323210597038,0.0846518948674202,31.712459564208984,0.009999999776482582,3,18
67,18,38.32710266113281,0.13323251903057098,0.2190122753381729,18.650625228881836,0.03903631120920181,0.06165088713169098,18.650625228881836,76.23816680908203,0.171229749917984,0.28144776821136475,51.55307388305664,0.04929838702082634,0.08667415380477905,51.55307388305664,0.009999999776482582,3,19
68,19,36.935325622558594,0.13308335840702057,0.21700488030910492,17.390995025634766,0.03816581517457962,0.06048262119293213,17.390995025634766,56.494075775146484,0.23434889316558838,0.3085870146751404,27.321992874145508,0.06782115250825882,0.0949188619852066,27.321992874145508,0.009999999776482582,3,20
69,20,36.539859771728516,0.12841486930847168,0.2108485847711563,17.56157684326172,0.03680276870727539,0.05883727967739105,17.56157684326172,44.77262496948242,0.14874331653118134,0.28078627586364746,21.298419952392578,0.04234258458018303,0.08560493588447571,21.298419952392578,0.009999999776482582,3,21
70,21,36.45426940917969,0.12652456760406494,0.21155457198619843,17.56328773498535,0.0360993891954422,0.05934464558959007,17.56328773498535,54.53927993774414,0.16769194602966309,0.297945111989975,29.285425186157227,0.050143398344516754,0.08999311178922653,29.285425186157227,0.009999999776482582,3,22
71,22,36.600685119628906,0.126023069024086,0.21339154243469238,17.66692352294922,0.03635415434837341,0.059920553117990494,17.66692352294922,64.23390197753906,0.5170437693595886,0.3072289228439331,21.07037925720215,0.12087559700012207,0.09415077418088913,21.07037925720215,0.009999999776482582,3,23
72,23,36.09906005859375,0.12666891515254974,0.21345847845077515,17.152355194091797,0.036543577909469604,0.06048233062028885,17.152355194091797,42.40117645263672,0.16981419920921326,0.35606634616851807,14.177791595458984,0.04762765020132065,0.10842379927635193,14.177791595458984,0.009999999776482582,3,24
73,24,35.807987213134766,0.12377925217151642,0.211771622300148,17.10408592224121,0.03532823920249939,0.05911455303430557,17.10408592224121,41.15037536621094,0.1634586900472641,0.3350914418697357,14.303109169006348,0.047072213143110275,0.10198269784450531,14.303109169006348,0.009999999776482582,3,25
74,25,34.978431701660156,0.12855422496795654,0.20908547937870026,16.18524169921875,0.03718174248933792,0.05834159255027771,16.18524169921875,49.63628387451172,0.22539366781711578,0.30065295100212097,21.430070877075195,0.06395913660526276,0.08814176172018051,21.430070877075195,0.009999999776482582,3,26
